year,month,day,hour,VMC
2015,10,25,21,0.062825002
2015,10,25,22,0.062700003
2015,10,25,23,0.062450001
2015,10,26,0,0.062074999
2015,10,26,1,0.061700001
2015,10,26,2,0.061700001
2015,10,26,3,0.061700001
2015,10,26,4,0.061700001
2015,10,26,5,0.061325001
2015,10,26,6,0.0612
2015,10,26,7,0.061000001
2015,10,26,8,0.060800001
2015,10,26,9,0.060800001
2015,10,26,10,0.061000001
2015,10,26,11,0.0617
2015,10,26,12,0.063075
2015,10,26,13,0.064199999
2015,10,26,14,0.06495
2015,10,26,15,0.065450002
2015,10,26,16,0.065700002
2015,10,26,17,0.065200001
2015,10,26,18,0.064449999
2015,10,26,19,0.063574998
2015,10,26,20,0.062825002
2015,10,26,21,0.062575002
2015,10,26,22,0.062199999
2015,10,26,23,0.061700001
2015,10,27,0,0.061700001
2015,10,27,1,0.061325001
2015,10,27,2,0.0612
2015,10,27,3,0.061000001
2015,10,27,4,0.060800001
2015,10,27,5,0.060800001
2015,10,27,6,0.060550001
2015,10,27,7,0.0603
2015,10,27,8,0.06005
2015,10,27,9,0.059799999
2015,10,27,10,0.0603
2015,10,27,11,0.061350001
2015,10,27,12,0.062700001
2015,10,27,13,0.064074999
2015,10,27,14,0.065075001
2015,10,27,15,0.065700002
2015,10,27,16,0.065200001
2015,10,27,17,0.0647
2015,10,27,18,0.064074999
2015,10,27,19,0.063324997
2015,10,27,20,0.062575002
2015,10,27,21,0.06195
2015,10,27,22,0.061575001
2015,10,27,23,0.0612
2015,10,28,0,0.0612
2015,10,28,1,0.060800001
2015,10,28,2,0.060800001
2015,10,28,3,0.0603
2015,10,28,4,0.0603
2015,10,28,5,0.059924999
2015,10,28,6,0.059799999
2015,10,28,7,0.05955
2015,10,28,8,0.059300002
2015,10,28,9,0.059300002
2015,10,28,10,0.059675
2015,10,28,11,0.060775001
2015,10,28,12,0.062325002
2015,10,28,13,0.063699998
2015,10,28,14,0.06495
2015,10,28,15,0.065575002
2015,10,28,16,0.065700002
2015,10,28,17,0.065575002
2015,10,28,18,0.064449999
2015,10,28,19,0.063449997
2015,10,28,20,0.062450001
2015,10,28,21,0.061700001
2015,10,28,22,0.061325001
2015,10,28,23,0.060900001
2015,10,29,0,0.060550001
2015,10,29,1,0.0603
2015,10,29,2,0.060175
2015,10,29,3,0.059799999
2015,10,29,4,0.059799999
2015,10,29,5,0.059425001
2015,10,29,6,0.059300002
2015,10,29,7,0.059300002
2015,10,29,8,0.059300002
2015,10,29,9,0.059300002
2015,10,29,10,0.05955
2015,10,29,11,0.060425
2015,10,29,12,0.061950001
2015,10,29,13,0.063324999
2015,10,29,14,0.064449999
2015,10,29,15,0.065200001
2015,10,29,16,0.065700002
2015,10,29,17,0.065200001
2015,10,29,18,0.06495
2015,10,29,19,0.064074999
2015,10,29,20,0.062825002
2015,10,29,21,0.06195
2015,10,29,22,0.061575001
2015,10,29,23,0.061100001
2015,10,30,0,0.060800001
2015,10,30,1,0.060425
2015,10,30,2,0.0603
2015,10,30,3,0.060175
2015,10,30,4,0.059799999
2015,10,30,5,0.059799999
2015,10,30,6,0.059799999
2015,10,30,7,0.059425001
2015,10,30,8,0.059425001
2015,10,30,9,0.059300002
2015,10,30,10,0.059675
2015,10,30,11,0.060775001
2015,10,30,12,0.062200001
2015,10,30,13,0.063699998
2015,10,30,14,0.06495
2015,10,30,15,0.065825002
2015,10,30,16,0.066200003
2015,10,30,17,0.065825002
2015,10,30,18,0.065450002
2015,10,30,19,0.064324999
2015,10,30,20,0.063075
2015,10,30,21,0.062200001
2015,10,30,22,0.061700001
2015,10,30,23,0.061325001
2015,10,31,0,0.060900001
2015,10,31,1,0.060800001
2015,10,31,2,0.060425
2015,10,31,3,0.0603
2015,10,31,4,0.0603
2015,10,31,5,0.059799999
2015,10,31,6,0.059799999
2015,10,31,7,0.059799999
2015,10,31,8,0.059675
2015,10,31,9,0.059300002
2015,10,31,10,0.0598
2015,10,31,11,0.060775001
2015,10,31,12,0.062325002
2015,10,31,13,0.063699998
2015,10,31,14,0.06495
2015,10,31,15,0.065825002
2015,10,31,16,0.066200003
2015,10,31,17,0.065825002
2015,10,31,18,0.065325001
2015,10,31,19,0.064324999
2015,10,31,20,0.063075
2015,10,31,21,0.062325
2015,10,31,22,0.061700001
2015,10,31,23,0.061325001
2015,11,1,0,0.061000001
2015,11,1,1,0.060800001
2015,11,1,2,0.060800001
2015,11,1,3,0.0603
2015,11,1,4,0.0603
2015,11,1,5,0.059924999
2015,11,1,6,0.059799999
2015,11,1,7,0.059799999
2015,11,1,8,0.059675
2015,11,1,9,0.059300002
2015,11,1,10,0.0598
2015,11,1,11,0.060775001
2015,11,1,12,0.062200001
2015,11,1,13,0.063699998
2015,11,1,14,0.06495
2015,11,1,15,0.065700002
2015,11,1,16,0.066200003
2015,11,1,17,0.065700002
2015,11,1,18,0.065200001
2015,11,1,19,0.064199999
2015,11,1,20,0.063075
2015,11,1,21,0.062450001
2015,11,1,22,0.061825001
2015,11,1,23,0.061700001
2015,11,2,0,0.0612
2015,11,2,1,0.061000001
2015,11,2,2,0.060800001
2015,11,2,3,0.060800001
2015,11,2,4,0.060800001
2015,11,2,5,0.060425
2015,11,2,6,0.060425
2015,11,2,7,0.0603
2015,11,2,8,0.060175
2015,11,2,9,0.06005
2015,11,2,10,0.060425
2015,11,2,11,0.061225001
2015,11,2,12,0.062700001
2015,11,2,13,0.063824998
2015,11,2,14,0.064575
2015,11,2,15,0.065075001
2015,11,2,16,0.065200001
2015,11,2,17,0.06495
2015,11,2,18,0.064575
2015,11,2,19,0.063949998
2015,11,2,20,0.06295
2015,11,2,21,0.062325
2015,11,2,22,0.061700001
2015,11,2,23,0.061700001
2015,11,3,0,0.061700001
2015,11,3,1,0.061700001
2015,11,3,2,0.061700001
2015,11,3,3,0.061700001
2015,11,3,4,0.0612
2015,11,3,5,0.061000001
2015,11,3,6,0.060800001
2015,11,3,7,0.060800001
2015,11,3,8,0.060800001
2015,11,3,9,0.0603
2015,11,3,10,0.060550001
2015,11,3,11,0.061575
2015,11,3,12,0.062700001
2015,11,3,13,0.064199999
2015,11,3,14,0.065075001
2015,11,3,15,0.065075001
2015,11,3,16,0.0647
2015,11,3,17,0.064575
2015,11,3,18,0.063949998
2015,11,3,19,0.063324997
2015,11,3,20,0.062575002
2015,11,3,21,0.062074999
2015,11,3,22,0.061700001
2015,11,3,23,0.061700001
2015,11,4,0,0.061575001
2015,11,4,1,0.0612
2015,11,4,2,0.0612
2015,11,4,3,0.061000001
2015,11,4,4,0.060800001
2015,11,4,5,0.060800001
2015,11,4,6,0.060800001
2015,11,4,7,0.060425
2015,11,4,8,0.0603
2015,11,4,9,0.0603
2015,11,4,10,0.060550001
2015,11,4,11,0.061350001
2015,11,4,12,0.062325002
2015,11,4,13,0.062825002
2015,11,4,14,0.064074999
2015,11,4,15,0.064324999
2015,11,4,16,0.063824998
2015,11,4,17,0.063449997
2015,11,4,18,0.06295
2015,11,4,19,0.062700003
2015,11,4,20,0.062575002
2015,11,4,21,0.062199999
2015,11,4,22,0.062199999
2015,11,4,23,0.061700001
2015,11,5,0,0.061700001
2015,11,5,1,0.0612
2015,11,5,2,0.0612
2015,11,5,3,0.0612
2015,11,5,4,0.061000001
2015,11,5,5,0.060800001
2015,11,5,6,0.060800001
2015,11,5,7,0.060800001
2015,11,5,8,0.060800001
2015,11,5,9,0.060800001
2015,11,5,10,0.061100001
2015,11,5,11,0.061575001
2015,11,5,12,0.062700001
2015,11,5,13,0.063699998
2015,11,5,14,0.063949998
2015,11,5,15,0.064825
2015,11,5,16,0.06495
2015,11,5,17,0.064449999
2015,11,5,18,0.063699998
2015,11,5,19,0.062825002
2015,11,5,20,0.062325
2015,11,5,21,0.061700001
2015,11,5,22,0.061575001
2015,11,5,23,0.0612
2015,11,6,0,0.061100001
2015,11,6,1,0.060800001
2015,11,6,2,0.060800001
2015,11,6,3,0.0603
2015,11,6,4,0.0603
2015,11,6,5,0.0603
2015,11,6,6,0.06005
2015,11,6,7,0.059799999
2015,11,6,8,0.059799999
2015,11,6,9,0.059799999
2015,11,6,10,0.059924999
2015,11,6,11,0.060775001
2015,11,6,12,0.061825
2015,11,6,13,0.06295
2015,11,6,14,0.063949998
2015,11,6,15,0.064575
2015,11,6,16,0.064575
2015,11,6,17,0.063824998
2015,11,6,18,0.063199999
2015,11,6,19,0.062575002
2015,11,6,20,0.06195
2015,11,6,21,0.061450001
2015,11,6,22,0.060900001
2015,11,6,23,0.060800001
2015,11,7,0,0.060550001
2015,11,7,1,0.0603
2015,11,7,2,0.06005
2015,11,7,3,0.059799999
2015,11,7,4,0.059799999
2015,11,7,5,0.059425001
2015,11,7,6,0.059300002
2015,11,7,7,0.059300002
2015,11,7,8,0.059300002
2015,11,7,9,0.058800001
2015,11,7,10,0.059300002
2015,11,7,11,0.0603
2015,11,7,12,0.061575
2015,11,7,13,0.062824999
2015,11,7,14,0.063949998
2015,11,7,15,0.064575
2015,11,7,16,0.0647
2015,11,7,17,0.0647
2015,11,7,18,0.064199999
2015,11,7,19,0.063075
2015,11,7,20,0.062325
2015,11,7,21,0.061700001
2015,11,7,22,0.0612
2015,11,7,23,0.060800001
2015,11,8,0,0.060800001
2015,11,8,1,0.060425
2015,11,8,2,0.0603
2015,11,8,3,0.060175
2015,11,8,4,0.059924999
2015,11,8,5,0.059799999
2015,11,8,6,0.059799999
2015,11,8,7,0.059799999
2015,11,8,8,0.059799999
2015,11,8,9,0.059799999
2015,11,8,10,0.059924999
2015,11,8,11,0.061125001
2015,11,8,12,0.062200001
2015,11,8,13,0.06295
2015,11,8,14,0.063199997
2015,11,8,15,0.063199997
2015,11,8,16,0.063074999
2015,11,8,17,0.062700003
2015,11,8,18,0.062700003
2015,11,8,19,0.062575002
2015,11,8,20,0.06195
2015,11,8,21,0.061700001
2015,11,8,22,0.061450001
2015,11,8,23,0.060800001
2015,11,9,0,0.060675001
2015,11,9,1,0.0603
2015,11,9,2,0.0603
2015,11,9,3,0.0603
2015,11,9,4,0.0603
2015,11,9,5,0.0603
2015,11,9,6,0.059924999
2015,11,9,7,0.059924999
2015,11,9,8,0.059799999
2015,11,9,9,0.059799999
2015,11,9,10,0.059924999
2015,11,9,11,0.060675001
2015,11,9,12,0.061950001
2015,11,9,13,0.063449999
2015,11,9,14,0.064324999
2015,11,9,15,0.064199999
2015,11,9,16,0.064199999
2015,11,9,17,0.063824998
2015,11,9,18,0.063199997
2015,11,9,19,0.062825002
2015,11,9,20,0.062450001
2015,11,9,21,0.06195
2015,11,9,22,0.061575001
2015,11,9,23,0.0612
2015,11,10,0,0.060800001
2015,11,10,1,0.060800001
2015,11,10,2,0.060550001
2015,11,10,3,0.0603
2015,11,10,4,0.0603
2015,11,10,5,0.0603
2015,11,10,6,0.0603
2015,11,10,7,0.0603
2015,11,10,8,0.060175
2015,11,10,9,0.059799999
2015,11,10,10,0.06005
2015,11,10,11,0.060875
2015,11,10,12,0.062200001
2015,11,10,13,0.063324999
2015,11,10,14,0.063949998
2015,11,10,15,0.064199999
2015,11,10,16,0.063699998
2015,11,10,17,0.063699998
2015,11,10,18,0.063199997
2015,11,10,19,0.062700003
2015,11,10,20,0.062450001
2015,11,10,21,0.06195
2015,11,10,22,0.061825001
2015,11,10,23,0.061700001
2015,11,11,0,0.061450001
2015,11,11,1,0.061000001
2015,11,11,2,0.060800001
2015,11,11,3,0.060800001
2015,11,11,4,0.060425
2015,11,11,5,0.0603
2015,11,11,6,0.0603
2015,11,11,7,0.059924999
2015,11,11,8,0.059799999
2015,11,11,9,0.059799999
2015,11,11,10,0.059924999
2015,11,11,11,0.060775001
2015,11,11,12,0.062075001
2015,11,11,13,0.063699998
2015,11,11,14,0.06495
2015,11,11,15,0.066075003
2015,11,11,16,0.066574998
2015,11,11,17,0.066200003
2015,11,11,18,0.065450002
2015,11,11,19,0.064199999
2015,11,11,20,0.063324997
2015,11,11,21,0.062700003
2015,11,11,22,0.062325
2015,11,11,23,0.061700001
2015,11,12,0,0.061325001
2015,11,12,1,0.0612
2015,11,12,2,0.060800001
2015,11,12,3,0.060800001
2015,11,12,4,0.060800001
2015,11,12,5,0.060425
2015,11,12,6,0.0603
2015,11,12,7,0.0603
2015,11,12,8,0.060175
2015,11,12,9,0.059799999
2015,11,12,10,0.060425
2015,11,12,11,0.061125001
2015,11,12,12,0.062700001
2015,11,12,13,0.064074999
2015,11,12,14,0.065200001
2015,11,12,15,0.066075003
2015,11,12,16,0.066200003
2015,11,12,17,0.065700002
2015,11,12,18,0.0647
2015,11,12,19,0.063824998
2015,11,12,20,0.063199997
2015,11,12,21,0.06295
2015,11,12,22,0.062700003
2015,11,12,23,0.062700003
2015,11,13,0,0.062700003
2015,11,13,1,0.062700003
2015,11,13,2,0.062700003
2015,11,13,3,0.062700003
2015,11,13,4,0.062700003
2015,11,13,5,0.062700003
2015,11,13,6,0.062700003
2015,11,13,7,0.062450001
2015,11,13,8,0.062199999
2015,11,13,9,0.062199999
2015,11,13,10,0.062325
2015,11,13,11,0.063199999
2015,11,13,12,0.064074999
2015,11,13,13,0.064449999
2015,11,13,14,0.065075001
2015,11,13,15,0.065200001
2015,11,13,16,0.065200001
2015,11,13,17,0.065075001
2015,11,13,18,0.06495
2015,11,13,19,0.064199999
2015,11,13,20,0.063449997
2015,11,13,21,0.062825002
2015,11,13,22,0.062575002
2015,11,13,23,0.062199999
2015,11,14,0,0.061700001
2015,11,14,1,0.061700001
2015,11,14,2,0.061575001
2015,11,14,3,0.0612
2015,11,14,4,0.0612
2015,11,14,5,0.061000001
2015,11,14,6,0.061000001
2015,11,14,7,0.060800001
2015,11,14,8,0.060800001
2015,11,14,9,0.060800001
2015,11,14,10,0.060800001
2015,11,14,11,0.061575
2015,11,14,12,0.062824999
2015,11,14,13,0.064324999
2015,11,14,14,0.065450002
2015,11,14,15,0.066200003
2015,11,14,16,0.066200003
2015,11,14,17,0.065825002
2015,11,14,18,0.06495
2015,11,14,19,0.064074999
2015,11,14,20,0.06295
2015,11,14,21,0.062325
